controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,mpc_horizon,mpc_q_y,mpc_q_psi,mpc_r_steer,mpc_r_steer_rate,mpc_kp_long,mpc_ki_long,mpc_kd_long,mpc_max_steer,mpc_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd,pid_max_throttle,pid_max_brake
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,66.81526863574982,-6.873295307159424,133.9717254638672,12.58347659782765,1.3054122910612396,-0.3028938760343244,0.10864365666978282,0.3028938760343244,0.10864365666978282,0.05000000074505806,-0.29999999329447746,0.7010419368743896,0.0,13.88888888888889,625,620,5.026728630065918,RoadOption.STRAIGHT,-16.888837814331055,133.60726928710938,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,66.86526863649487,-7.502468109130859,133.8746337890625,12.86340765616305,1.0254812327258396,-0.20967076612589428,0.19169912895386565,0.20967076612589428,0.19169912895386565,-0.25,-0.30000000074505806,0.32937148213386536,0.0,13.88888888888889,626,620,4.392843723297119,RoadOption.STRAIGHT,-17.888818740844727,133.6011199951172,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,66.91526863723993,-8.14242935180664,133.75735473632812,13.075784307303845,0.8131045815850442,-0.09633051738537819,0.2456137599580841,0.09633051738537819,0.2456137599580841,-0.550000011920929,-0.30000001192092896,0.2830107808113098,0.0,13.88888888888889,627,621,4.748144149780273,RoadOption.STRAIGHT,-18.8887996673584,133.594970703125,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,66.96526863798499,-8.787178993225098,133.63340759277344,13.134793473937451,0.7540954149514381,0.023648268002165754,0.2642265928166476,0.023648268002165754,0.2642265928166476,-0.6499999761581421,-0.09999996423721313,0.4316462576389313,0.0,13.88888888888889,627,622,5.101722240447998,RoadOption.STRAIGHT,-18.8887996673584,133.594970703125,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.01526863873005,-9.431122779846191,133.51365661621094,13.075897080760688,0.812991808128201,0.13943947313833577,0.2509257010683559,0.13943947313833577,0.2509257010683559,-0.6499999761581421,0.0,0.6084707379341125,0.0,13.88888888888889,628,622,4.4591803550720215,RoadOption.STRAIGHT,-19.88878059387207,133.58883666992188,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.06526863947511,-10.07196044921875,133.41107177734375,12.948303739940247,0.9405851489486423,0.23808040508726847,0.21146404529999785,0.23808040508726847,0.21146404529999785,-0.6499999761581421,0.0,0.7674630880355835,0.0,13.88888888888889,629,623,4.8214263916015625,RoadOption.STRAIGHT,-20.888761520385742,133.5826873779297,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.11526864022017,-10.708456993103027,133.3382110595703,12.781011249765566,1.1078776391233234,0.30703970934966024,0.15197222234093566,0.30703970934966024,0.15197222234093566,-0.6499999761581421,0.0,0.9154775738716125,0.0,13.88888888888889,629,624,5.187706470489502,RoadOption.STRAIGHT,-20.888761520385742,133.5826873779297,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.16526864096522,-11.339059829711914,133.30381774902344,12.615442030405484,1.273446858483405,0.33755685045468425,0.07738746653606787,0.33755685045468425,0.07738746653606787,-0.6499999761581421,0.0,1.0,0.0,13.88888888888889,630,624,4.560319900512695,RoadOption.STRAIGHT,-21.888742446899414,133.5765380859375,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.21526864171028,-11.963859558105469,133.3129425048828,12.510733416890636,1.3781554719982534,0.32458885060192627,-0.008096009713840502,0.32458885060192627,0.008096009713840502,-0.3499999940395355,0.29999998211860657,1.0,0.0,13.88888888888889,631,625,4.933765411376953,RoadOption.STRAIGHT,-22.88872528076172,133.5703887939453,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.26526864245534,-12.586609840393066,133.3666229248047,12.602774572838745,1.2861143160501438,0.26707862935067384,-0.09868396682510294,0.26707862935067384,0.09868396682510294,-0.05000000074505806,0.29999999329447746,0.7112191915512085,0.0,13.88888888888889,631,626,5.307392120361328,RoadOption.STRAIGHT,-22.88872528076172,133.5703887939453,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.3152686432004,-13.21745777130127,133.4552764892578,12.87135754639967,1.0175313424892192,0.17454971293848676,-0.1788733451440443,0.17454971293848676,0.1788733451440443,0.25,0.30000000074505806,0.33821922540664673,0.0,13.88888888888889,632,626,4.673637390136719,RoadOption.STRAIGHT,-23.88870620727539,133.5642547607422,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.36526864394546,-13.859236717224121,133.56182861328125,13.073760616221207,0.8151282726676818,0.06405184089558477,-0.23064333252242086,0.06405184089558477,0.23064333252242086,0.550000011920929,0.30000001192092896,0.29619327187538147,0.0,13.88888888888889,632,627,5.029672622680664,RoadOption.STRAIGHT,-23.88870620727539,133.5642547607422,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.41526864469051,-14.50592041015625,133.67291259765625,13.125739948527155,0.7631489403617344,-0.05100439428185699,-0.24788490373570227,0.05100439428185699,0.24788490373570227,0.6499999761581421,0.09999996423721313,0.44551417231559753,0.0,13.88888888888889,633,627,4.383572578430176,RoadOption.STRAIGHT,-24.888687133789062,133.55810546875,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.46526864543557,-15.151838302612305,133.77798461914062,13.063253812278706,0.8256350766101832,-0.16003237011852103,-0.23397308283334795,0.16003237011852103,0.23397308283334795,0.6499999761581421,0.0,0.6203644275665283,0.0,13.88888888888889,634,628,4.74071741104126,RoadOption.STRAIGHT,-25.888668060302734,133.5519561767578,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.51526864618063,-15.794394493103027,133.86456298828125,12.934629258473118,0.9542596304157716,-0.25056164122910723,-0.1945228786576756,0.25056164122910723,0.1945228786576756,0.6499999761581421,0.0,0.7769052386283875,0.0,13.88888888888889,634,629,5.10215950012207,RoadOption.STRAIGHT,-25.888668060302734,133.5519561767578,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.56526864692569,-16.431949615478516,133.9207305908203,12.76797310520121,1.1209157836876784,-0.3106464298745426,-0.13536235293821974,0.3106464298745426,0.13536235293821974,0.6499999761581421,0.0,0.9225368499755859,0.0,13.88888888888889,635,629,4.469614028930664,RoadOption.STRAIGHT,-26.888648986816406,133.54580688476562,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.61526864767075,-17.062681198120117,133.938232421875,12.604151609929524,1.2847372789593656,-0.33202779648162123,-0.06120183869500195,0.33202779648162123,0.06120183869500195,0.6499999761581421,0.0,1.0,0.0,13.88888888888889,636,630,4.839596271514893,RoadOption.STRAIGHT,-27.888629913330078,133.5396728515625,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.6652686484158,-17.6865234375,133.91224670410156,12.501403837924524,1.387485050964365,-0.309880083710968,0.023880032862522604,0.309880083710968,0.023880032862522604,0.3499999940395355,-0.29999998211860657,1.0,0.0,13.88888888888889,636,631,5.213422775268555,RoadOption.STRAIGHT,-27.888629913330078,133.5396728515625,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.71526864916086,-18.307161331176758,133.84165954589844,12.594910304665895,1.2939785842229945,-0.2431085365486919,0.11415773170679167,0.2431085365486919,0.11415773170679167,0.05000000074505806,-0.29999999329447746,0.7141793966293335,0.0,13.88888888888889,637,631,4.589588165283203,RoadOption.STRAIGHT,-28.888612747192383,133.53350830078125,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.76526864990592,-18.934995651245117,133.7357635498047,12.865347904957979,1.0235409839309106,-0.14106134208526994,0.19416228664608015,0.14106134208526994,0.19416228664608015,-0.25,-0.30000000074505806,0.33959946036338806,0.0,13.88888888888889,638,632,4.956678867340088,RoadOption.STRAIGHT,-29.888593673706055,133.52737426757812,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.81526865065098,-19.573360443115234,133.61166381835938,13.069925405603113,0.818963483285776,-0.020890732075246707,0.2458209538908922,0.020890732075246707,0.2458209538908922,-0.550000011920929,-0.30000001192092896,0.2958850860595703,0.0,13.88888888888889,638,633,5.315596580505371,RoadOption.STRAIGHT,-29.888593673706055,133.52737426757812,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.86526865139604,-20.21660804748535,133.48287963867188,13.123648743185482,0.765240145703407,0.10393778414565669,0.26298875554197876,0.10393778414565669,0.26298875554197876,-0.6499999761581421,-0.09999996423721313,0.44467607140541077,0.0,13.88888888888889,639,633,4.672685146331787,RoadOption.STRAIGHT,-30.888574600219727,133.521240234375,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.9152686521411,-20.859333038330078,133.36012268066406,13.062252399364379,0.8266364895245104,0.2227388494355404,0.24903166090109163,0.2227388494355404,0.24903166090109163,-0.6499999761581421,0.0,0.6196575164794922,0.0,13.88888888888889,639,634,5.032992839813232,RoadOption.STRAIGHT,-30.888574600219727,133.521240234375,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,67.96526865288615,-21.499252319335938,133.2559814453125,12.934169398120117,0.9547194907687722,0.3229453417120127,0.20955748827561038,0.3229453417120127,0.20955748827561038,-0.6499999761581421,0.0,0.7765312790870667,0.0,13.88888888888889,640,634,4.399383544921875,RoadOption.STRAIGHT,-31.8885555267334,133.5150909423828,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.01526865363121,-22.135026931762695,133.182373046875,12.767717479061165,1.1211714098277241,0.392641490819158,0.15038737517622947,0.392641490819158,0.15038737517622947,-0.6499999761581421,0.0,0.9224451780319214,0.0,13.88888888888889,641,635,4.767495155334473,RoadOption.STRAIGHT,-32.8885383605957,133.50894165039062,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.06526865437627,-22.76504135131836,133.1476287841797,12.603947707909354,1.2849411809795352,0.42352489728017495,0.07622446408803008,0.42352489728017495,0.07622446408803008,-0.6499999761581421,0.0,1.0,0.0,13.88888888888889,641,636,5.138566017150879,RoadOption.STRAIGHT,-32.8885383605957,133.50894165039062,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.11526865512133,-23.38936424255371,133.15655517578125,12.501199200349678,1.3876896885392114,0.4107617492390951,-0.008853945360076665,0.4107617492390951,0.008853945360076665,-0.419024258852005,0.23097571730613708,1.0,0.0,13.88888888888889,642,636,4.515548229217529,RoadOption.STRAIGHT,-33.888519287109375,133.50279235839844,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.16526865586638,-24.01161766052246,133.2102508544922,12.589410100158494,1.2994787887303954,0.3532227780373562,-0.09923364327409523,0.3532227780373562,0.09923364327409523,-0.11902426183223724,0.29999999701976776,0.723834216594696,0.0,13.88888888888889,643,637,4.887696743011475,RoadOption.STRAIGHT,-34.88850021362305,133.4966583251953,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.21526865661144,-24.641254425048828,133.30038452148438,12.852551198779603,1.0363376901092867,0.25923283534354563,-0.1806845610014065,0.25923283534354563,0.1806845610014065,0.18097573518753052,0.29999999701976776,0.3560332953929901,0.0,13.88888888888889,643,638,5.252246856689453,RoadOption.STRAIGHT,-34.88850021362305,133.4966583251953,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.2652686573565,-25.28178596496582,133.4101104736328,13.065874449253588,0.8230144396353012,0.14557258666852765,-0.23500399249131654,0.14557258666852765,0.23500399249131654,0.4809757471084595,0.30000001192092896,0.2878207564353943,0.0,13.88888888888889,644,638,4.60830020904541,RoadOption.STRAIGHT,-35.88848114013672,133.49050903320312,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.31526865810156,-25.927696228027344,133.52590942382812,13.130924388015808,0.7579645008730811,0.02581783709716654,-0.25526319153576793,0.02581783709716654,0.25526319153576793,0.6499999761581421,0.16902422904968262,0.4267187714576721,0.0,13.88888888888889,645,639,4.960880756378174,RoadOption.STRAIGHT,-36.88846206665039,133.48435974121094,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.36526865884662,-26.5732364654541,133.6372528076172,13.078519951200692,0.8103689376881977,-0.08949441472383582,-0.24434902475640463,0.08949441472383582,0.24434902475640463,0.6499999761581421,0.0,0.5991066694259644,0.0,13.88888888888889,645,640,5.316722869873047,RoadOption.STRAIGHT,-36.88846206665039,133.48435974121094,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.41526865959167,-27.21577262878418,133.73165893554688,12.956514371287703,0.9323745176011862,-0.18784744783014118,-0.20753215426660354,0.18784744783014118,0.20753215426660354,0.6499999761581421,0.0,0.7558314204216003,0.0,13.88888888888889,646,640,4.677799224853516,RoadOption.STRAIGHT,-37.88844299316406,133.47821044921875,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.46526866033673,-27.85378646850586,133.79690551757812,12.79393039684285,1.0949584920460396,-0.2570175033796817,-0.1505546216926863,0.2570175033796817,0.1505546216926863,0.6499999761581421,0.0,0.9020758867263794,0.0,13.88888888888889,646,641,5.042980670928955,RoadOption.STRAIGHT,-37.88844299316406,133.47821044921875,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.51526866108179,-28.485408782958984,133.82421875,12.623845829998585,1.2650430588903046,-0.28821183718190296,-0.07810998213980547,0.28821183718190296,0.07810998213980547,0.6499999761581421,0.0,1.0,0.0,13.88888888888889,647,641,4.414402961730957,RoadOption.STRAIGHT,-38.888423919677734,133.47206115722656,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.56526866182685,-29.110307693481445,133.8084716796875,12.511676160882521,1.3772127280063682,-0.2763091841320213,0.005692240513935687,0.2763091841320213,0.005692240513935687,0.3499999940395355,-0.29999998211860657,1.0,0.0,13.88888888888889,648,642,4.787979602813721,RoadOption.STRAIGHT,-39.888404846191406,133.46592712402344,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.6152686625719,-29.73235321044922,133.74847412109375,12.598435045692641,1.2904538431962482,-0.2201240844583018,0.09503357191893258,0.2201240844583018,0.09503357191893258,0.05000000074505806,-0.29999999329447746,0.7201616168022156,0.0,13.88888888888889,648,643,5.162292957305908,RoadOption.STRAIGHT,-39.888404846191406,133.46592712402344,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.66526866331697,-30.361968994140625,133.6536865234375,12.864488247043793,1.0244006418450962,-0.12920756280615353,0.1743739344823556,0.12920756280615353,0.1743739344823556,-0.25,-0.30000000074505806,0.34537655115127563,0.0,13.88888888888889,649,643,4.52925443649292,RoadOption.STRAIGHT,-40.88838577270508,133.45977783203125,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.71526866406202,-31.002347946166992,133.5413055419922,13.06656932108117,0.8223195678077193,-0.020767955577930448,0.22555562957593445,0.020767955577930448,0.22555562957593445,-0.550000011920929,-0.30000001192092896,0.30089443922042847,0.0,13.88888888888889,650,644,4.886397838592529,RoadOption.STRAIGHT,-41.88836669921875,133.45362854003906,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.76526866480708,-31.647695541381836,133.4247283935547,13.119220034919632,0.7696688539692573,0.09183720474694226,0.24242249402384175,0.09183720474694226,0.24242249402384175,-0.6499999761581421,-0.09999996423721313,0.448620468378067,0.0,13.88888888888889,650,645,5.241106033325195,RoadOption.STRAIGHT,-41.88836669921875,133.45362854003906,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.81526866555214,-32.292457580566406,133.31451416015625,13.057780856419054,0.8311080324698352,0.19808698994426654,0.22832611605794462,0.19808698994426654,0.22832611605794462,-0.6499999761581421,0.0,0.6223918199539185,0.0,13.88888888888889,651,645,4.599142074584961,RoadOption.STRAIGHT,-42.88834762573242,133.44747924804688,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.8652686662972,-32.93411636352539,133.22314453125,12.93017317294507,0.9587157159438195,0.2855077762382356,0.18884129078810297,0.2855077762382356,0.18884129078810297,-0.6499999761581421,0.0,0.7783586382865906,0.0,13.88888888888889,652,646,4.960888385772705,RoadOption.STRAIGHT,-43.888328552246094,133.44134521484375,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,68.91526866704226,-33.57107162475586,133.16236877441406,12.764373115598628,1.1245157732902609,0.34236417354441195,0.12972364196219743,0.34236417354441195,0.12972364196219743,-0.6499999761581421,0.0,0.9236695170402527,0.0,13.88888888888889,652,647,5.326363563537598,RoadOption.STRAIGHT,-43.888328552246094,133.44134521484375,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
